student_ID,month,submit_count,question_count,correct_count,correct_ratio,correct_percentage
97442da123c449f6a146,2023-12,32,12,20,0.625,62.5
cac84b1c3033872272f0,2023-10,66,23,41,0.6212,62.12
cac84b1c3033872272f0,2023-11,41,13,35,0.8537,85.37
cac84b1c3033872272f0,2023-12,7,3,5,0.7143,71.43
882ccee198e25b49b30d,2023-10,356,18,156,0.4382,43.82
882ccee198e25b49b30d,2023-11,91,16,50,0.5495,54.95
882ccee198e25b49b30d,2023-12,82,9,26,0.3171,31.71
8068144149e4ba65ef38,2023-09,35,4,4,0.1143,11.43
8068144149e4ba65ef38,2023-10,70,18,36,0.5143,51.43
8068144149e4ba65ef38,2023-11,63,13,45,0.7143,71.43
8068144149e4ba65ef38,2023-12,13,6,7,0.5385,53.85
d035c324a020e7948fe8,2023-09,8,5,5,0.625,62.5
d035c324a020e7948fe8,2023-10,77,26,49,0.6364,63.64
d035c324a020e7948fe8,2023-11,28,10,26,0.9286,92.86
d035c324a020e7948fe8,2023-12,11,7,8,0.7273,72.73
e43a0e28d5cd6b54a2af,2023-10,32,16,22,0.6875,68.75
e43a0e28d5cd6b54a2af,2023-11,18,10,9,0.5,50.0
e43a0e28d5cd6b54a2af,2023-12,25,14,14,0.56,56.0
3565d61f3efec69e611c,2023-10,46,15,23,0.5,50.0
3565d61f3efec69e611c,2023-11,17,16,16,0.9412,94.12
3565d61f3efec69e611c,2023-12,10,9,9,0.9,90.0
e7feb8599ea5f596aeac,2023-09,10,2,1,0.1,10.0
e7feb8599ea5f596aeac,2023-10,48,24,41,0.8542,85.42
e7feb8599ea5f596aeac,2023-11,35,10,30,0.8571,85.71
e7feb8599ea5f596aeac,2023-12,8,4,8,1.0,100.0
8ca890875272aede0af5,2023-09,19,6,9,0.4737,47.37
8ca890875272aede0af5,2023-10,29,17,25,0.8621,86.21
8ca890875272aede0af5,2023-11,40,12,38,0.95,95.0
8ca890875272aede0af5,2023-12,22,10,15,0.6818,68.18
2150588a5903d9a77b79,2023-10,52,11,33,0.6346,63.46
2150588a5903d9a77b79,2023-11,42,15,34,0.8095,80.95
2150588a5903d9a77b79,2023-12,36,16,28,0.7778,77.78
e2d7ee3637149f7087b2,2023-09,86,10,11,0.1279,12.79
e2d7ee3637149f7087b2,2023-10,72,19,29,0.4028,40.28
e2d7ee3637149f7087b2,2023-11,13,7,8,0.6154,61.54
e2d7ee3637149f7087b2,2023-12,8,4,4,0.5,50.0
bd8eb49a6b08f5e66a70,2023-10,39,19,34,0.8718,87.18
bd8eb49a6b08f5e66a70,2023-11,62,19,49,0.7903,79.03
915813ad1b5f1bbe2d6e,2023-10,67,38,59,0.8806,88.06
915813ad1b5f1bbe2d6e,2023-11,3,2,3,1.0,100.0
38357be0ab369a9ae942,2023-09,20,14,17,0.85,85.0
38357be0ab369a9ae942,2023-10,37,22,32,0.8649,86.49
38357be0ab369a9ae942,2023-11,15,9,11,0.7333,73.33
38357be0ab369a9ae942,2023-12,18,2,4,0.2222,22.22
798ff22d126a0f8034ff,2023-10,31,19,25,0.8065,80.65
798ff22d126a0f8034ff,2023-11,27,11,21,0.7778,77.78
798ff22d126a0f8034ff,2023-12,26,8,22,0.8462,84.62
4cb96f0d9108066442a8,2023-10,53,18,25,0.4717,47.17
4cb96f0d9108066442a8,2023-11,17,6,9,0.5294,52.94
4cb96f0d9108066442a8,2023-12,18,14,17,0.9444,94.44
cfaac49f7cc94528ffa7,2023-10,24,19,24,1.0,100.0
cfaac49f7cc94528ffa7,2023-11,41,13,34,0.8293,82.93
cfaac49f7cc94528ffa7,2023-12,9,8,9,1.0,100.0
89af2669cc93dc97f545,2023-10,71,20,36,0.507,50.7
89af2669cc93dc97f545,2023-11,17,7,8,0.4706,47.06
89af2669cc93dc97f545,2023-12,29,13,13,0.4483,44.83
41abb1b9df74d29b7732,2023-10,32,10,10,0.3125,31.25
41abb1b9df74d29b7732,2023-11,55,27,38,0.6909,69.09
41abb1b9df74d29b7732,2023-12,1,1,1,1.0,100.0
a5c03c57b0930cb5c2ac,2023-10,12,5,3,0.25,25.0
a5c03c57b0930cb5c2ac,2023-11,28,27,27,0.9643,96.43
a5c03c57b0930cb5c2ac,2023-12,18,8,8,0.4444,44.44
ef133c92e274a97b6eeb,2023-10,10,9,9,0.9,90.0
ef133c92e274a97b6eeb,2023-11,18,10,17,0.9444,94.44
ef133c92e274a97b6eeb,2023-12,31,19,24,0.7742,77.42
fnvhgnuqbir0drk8p1v2,2023-09,3,2,1,0.3333,33.33
fnvhgnuqbir0drk8p1v2,2023-10,45,22,30,0.6667,66.67
fnvhgnuqbir0drk8p1v2,2023-11,29,18,21,0.7241,72.41
fnvhgnuqbir0drk8p1v2,2023-12,15,13,11,0.7333,73.33
zse4s5wowlo5xntqyqb4,2023-09,10,6,4,0.4,40.0
zse4s5wowlo5xntqyqb4,2023-10,59,25,45,0.7627,76.27
zse4s5wowlo5xntqyqb4,2023-11,37,21,25,0.6757,67.57
zse4s5wowlo5xntqyqb4,2023-12,16,10,9,0.5625,56.25
wyhkcaf32y8h3707qzrz,2023-09,4,4,1,0.25,25.0
wyhkcaf32y8h3707qzrz,2023-10,47,27,28,0.5957,59.57
wyhkcaf32y8h3707qzrz,2023-11,34,17,24,0.7059,70.59
wyhkcaf32y8h3707qzrz,2023-12,14,13,9,0.6429,64.29
2egpenarap9h0a2k0bc5,2023-09,6,6,1,0.1667,16.67
2egpenarap9h0a2k0bc5,2023-10,39,19,18,0.4615,46.15
2egpenarap9h0a2k0bc5,2023-11,26,17,20,0.7692,76.92
2egpenarap9h0a2k0bc5,2023-12,24,13,16,0.6667,66.67
cfi8t4xrx12m2lt4flwz,2023-09,6,4,0,0.0,0.0
cfi8t4xrx12m2lt4flwz,2023-10,51,22,23,0.451,45.1
cfi8t4xrx12m2lt4flwz,2023-11,24,14,16,0.6667,66.67
cfi8t4xrx12m2lt4flwz,2023-12,21,10,13,0.619,61.9
t8sflynjwck4f650mtvp,2023-09,9,6,2,0.2222,22.22
t8sflynjwck4f650mtvp,2023-10,43,22,26,0.6047,60.47
t8sflynjwck4f650mtvp,2023-11,34,15,25,0.7353,73.53
t8sflynjwck4f650mtvp,2023-12,19,12,11,0.5789,57.89
pva49fsfcbexwz1crjvg,2023-09,3,3,0,0.0,0.0
pva49fsfcbexwz1crjvg,2023-10,46,24,30,0.6522,65.22
pva49fsfcbexwz1crjvg,2023-11,32,15,23,0.7188,71.88
pva49fsfcbexwz1crjvg,2023-12,14,8,9,0.6429,64.29
lswzzwjmreuixxjqglhy,2023-09,6,4,2,0.3333,33.33
lswzzwjmreuixxjqglhy,2023-10,37,21,21,0.5676,56.76
lswzzwjmreuixxjqglhy,2023-11,34,18,22,0.6471,64.71
lswzzwjmreuixxjqglhy,2023-12,14,9,10,0.7143,71.43
votyzmo33yg7y89dag17,2023-09,7,4,2,0.2857,28.57
votyzmo33yg7y89dag17,2023-10,44,22,21,0.4773,47.73
votyzmo33yg7y89dag17,2023-11,30,15,20,0.6667,66.67
votyzmo33yg7y89dag17,2023-12,12,8,7,0.5833,58.33
cy2sv8kkoybje2okbll0,2023-09,4,3,1,0.25,25.0
cy2sv8kkoybje2okbll0,2023-10,47,18,29,0.617,61.7
cy2sv8kkoybje2okbll0,2023-11,31,21,21,0.6774,67.74
cy2sv8kkoybje2okbll0,2023-12,22,10,18,0.8182,81.82
jsmqh4aa20rpfeqmyx4h,2023-09,8,6,1,0.125,12.5
jsmqh4aa20rpfeqmyx4h,2023-10,52,24,30,0.5769,57.69
jsmqh4aa20rpfeqmyx4h,2023-11,17,13,14,0.8235,82.35
jsmqh4aa20rpfeqmyx4h,2023-12,21,12,14,0.6667,66.67
ss27ig83t1pi1ztsy5w8,2023-09,3,3,2,0.6667,66.67
ss27ig83t1pi1ztsy5w8,2023-10,49,21,29,0.5918,59.18
ss27ig83t1pi1ztsy5w8,2023-11,23,15,18,0.7826,78.26
ss27ig83t1pi1ztsy5w8,2023-12,18,13,13,0.7222,72.22
7rzwry01x1n79a7rw5va,2023-09,12,8,4,0.3333,33.33
7rzwry01x1n79a7rw5va,2023-10,58,25,29,0.5,50.0
7rzwry01x1n79a7rw5va,2023-11,24,14,16,0.6667,66.67
7rzwry01x1n79a7rw5va,2023-12,12,8,9,0.75,75.0
yvyud23n1eara086vntf,2023-09,5,3,0,0.0,0.0
yvyud23n1eara086vntf,2023-10,40,18,25,0.625,62.5
yvyud23n1eara086vntf,2023-11,29,21,19,0.6552,65.52
yvyud23n1eara086vntf,2023-12,24,15,15,0.625,62.5
9btb3ax7qaitktvbvn8g,2023-09,3,3,0,0.0,0.0
9btb3ax7qaitktvbvn8g,2023-10,52,22,27,0.5192,51.92
9btb3ax7qaitktvbvn8g,2023-11,33,19,25,0.7576,75.76
9btb3ax7qaitktvbvn8g,2023-12,13,8,8,0.6154,61.54
vrx3ianblcyuixzmhzl2,2023-09,11,8,2,0.1818,18.18
vrx3ianblcyuixzmhzl2,2023-10,55,25,32,0.5818,58.18
vrx3ianblcyuixzmhzl2,2023-11,28,17,18,0.6429,64.29
vrx3ianblcyuixzmhzl2,2023-12,14,10,5,0.3571,35.71
qmf8702zbahi9083s7aq,2023-09,6,4,1,0.1667,16.67
qmf8702zbahi9083s7aq,2023-10,48,22,32,0.6667,66.67
qmf8702zbahi9083s7aq,2023-11,28,16,24,0.8571,85.71
qmf8702zbahi9083s7aq,2023-12,13,9,8,0.6154,61.54
13nq2h723zixyhir01lf,2023-09,10,6,2,0.2,20.0
13nq2h723zixyhir01lf,2023-10,54,23,31,0.5741,57.41
13nq2h723zixyhir01lf,2023-11,31,17,24,0.7742,77.42
13nq2h723zixyhir01lf,2023-12,24,13,15,0.625,62.5
ta1gbqs6pw15bx0jb5on,2023-09,3,2,1,0.3333,33.33
ta1gbqs6pw15bx0jb5on,2023-10,45,21,23,0.5111,51.11
ta1gbqs6pw15bx0jb5on,2023-11,30,20,23,0.7667,76.67
ta1gbqs6pw15bx0jb5on,2023-12,17,9,9,0.5294,52.94
jhmn3s11l13woe6jy3zg,2023-09,8,5,3,0.375,37.5
jhmn3s11l13woe6jy3zg,2023-10,58,26,33,0.569,56.9
jhmn3s11l13woe6jy3zg,2023-11,35,17,29,0.8286,82.86
jhmn3s11l13woe6jy3zg,2023-12,18,11,12,0.6667,66.67
w0u7vzowm7eimiupvmm3,2023-09,8,7,1,0.125,12.5
w0u7vzowm7eimiupvmm3,2023-10,46,24,20,0.4348,43.48
w0u7vzowm7eimiupvmm3,2023-11,42,22,35,0.8333,83.33
w0u7vzowm7eimiupvmm3,2023-12,19,14,10,0.5263,52.63
2h9c9tdsnoz1hyzo5frt,2023-09,7,5,2,0.2857,28.57
2h9c9tdsnoz1hyzo5frt,2023-10,60,25,33,0.55,55.0
2h9c9tdsnoz1hyzo5frt,2023-11,31,19,27,0.871,87.1
2h9c9tdsnoz1hyzo5frt,2023-12,17,10,13,0.7647,76.47
vou4hlfvp8hv0r4odzq6,2023-09,5,4,3,0.6,60.0
vou4hlfvp8hv0r4odzq6,2023-10,52,22,31,0.5962,59.62
vou4hlfvp8hv0r4odzq6,2023-11,22,18,18,0.8182,81.82
vou4hlfvp8hv0r4odzq6,2023-12,18,13,12,0.6667,66.67
6g7c63m95z8acd3vx5ct,2023-09,5,2,0,0.0,0.0
6g7c63m95z8acd3vx5ct,2023-10,44,21,29,0.6591,65.91
6g7c63m95z8acd3vx5ct,2023-11,27,18,17,0.6296,62.96
6g7c63m95z8acd3vx5ct,2023-12,17,9,11,0.6471,64.71
te17utf5x961ldgs8zwn,2023-09,8,5,1,0.125,12.5
te17utf5x961ldgs8zwn,2023-10,42,20,22,0.5238,52.38
te17utf5x961ldgs8zwn,2023-11,39,18,27,0.6923,69.23
te17utf5x961ldgs8zwn,2023-12,16,12,10,0.625,62.5
csvv3l0saxxx6pax18c3,2023-09,4,3,1,0.25,25.0
csvv3l0saxxx6pax18c3,2023-10,54,19,26,0.4815,48.15
csvv3l0saxxx6pax18c3,2023-11,22,17,19,0.8636,86.36
csvv3l0saxxx6pax18c3,2023-12,10,8,7,0.7,70.0
kg28tppvvsvr918dkvlb,2023-09,7,5,1,0.1429,14.29
kg28tppvvsvr918dkvlb,2023-10,39,23,28,0.7179,71.79
kg28tppvvsvr918dkvlb,2023-11,24,13,16,0.6667,66.67
kg28tppvvsvr918dkvlb,2023-12,20,10,11,0.55,55.0
28tmrs0kyrrh1odyvf21,2023-09,9,7,1,0.1111,11.11
28tmrs0kyrrh1odyvf21,2023-10,55,25,30,0.5455,54.55
28tmrs0kyrrh1odyvf21,2023-11,31,15,21,0.6774,67.74
28tmrs0kyrrh1odyvf21,2023-12,14,9,8,0.5714,57.14
l82rq4xaymt7t5uytax9,2023-09,1,1,0,0.0,0.0
l82rq4xaymt7t5uytax9,2023-10,53,23,38,0.717,71.7
l82rq4xaymt7t5uytax9,2023-11,31,21,16,0.5161,51.61
l82rq4xaymt7t5uytax9,2023-12,15,7,7,0.4667,46.67
jb3fqd2b9oyprn83h646,2023-09,9,5,1,0.1111,11.11
jb3fqd2b9oyprn83h646,2023-10,47,25,32,0.6809,68.09
jb3fqd2b9oyprn83h646,2023-11,22,15,16,0.7273,72.73
jb3fqd2b9oyprn83h646,2023-12,17,11,12,0.7059,70.59
oyaoqkf2b1we4b67bv8l,2023-09,3,3,2,0.6667,66.67
oyaoqkf2b1we4b67bv8l,2023-10,53,23,28,0.5283,52.83
oyaoqkf2b1we4b67bv8l,2023-11,31,16,20,0.6452,64.52
oyaoqkf2b1we4b67bv8l,2023-12,21,15,10,0.4762,47.62
l2yv9tvvcakn7ikerccy,2023-09,5,4,1,0.2,20.0
l2yv9tvvcakn7ikerccy,2023-10,52,25,33,0.6346,63.46
l2yv9tvvcakn7ikerccy,2023-11,16,12,11,0.6875,68.75
l2yv9tvvcakn7ikerccy,2023-12,12,10,5,0.4167,41.67
xz7x7kwsn26marn29mag,2023-09,8,7,2,0.25,25.0
xz7x7kwsn26marn29mag,2023-10,53,22,30,0.566,56.6
xz7x7kwsn26marn29mag,2023-11,27,20,21,0.7778,77.78
xz7x7kwsn26marn29mag,2023-12,17,12,15,0.8824,88.24
qg0soq1i1uy7yndj17gd,2023-09,7,6,1,0.1429,14.29
qg0soq1i1uy7yndj17gd,2023-10,44,18,27,0.6136,61.36
qg0soq1i1uy7yndj17gd,2023-11,23,13,19,0.8261,82.61
qg0soq1i1uy7yndj17gd,2023-12,16,10,11,0.6875,68.75
8ivuhc6n7pr63b39dupt,2023-09,9,6,4,0.4444,44.44
8ivuhc6n7pr63b39dupt,2023-10,41,20,21,0.5122,51.22
8ivuhc6n7pr63b39dupt,2023-11,33,21,27,0.8182,81.82
8ivuhc6n7pr63b39dupt,2023-12,15,10,8,0.5333,53.33
139429592a9c23c08b71,2023-10,1,1,1,1.0,100.0
139429592a9c23c08b71,2023-12,47,19,27,0.5745,57.45
139429592a9c23c08b71,2024-01,32,18,18,0.5625,56.25
b217bae3c84d59dde71f,2023-10,40,14,16,0.4,40.0
b217bae3c84d59dde71f,2023-11,30,9,16,0.5333,53.33
b217bae3c84d59dde71f,2023-12,26,6,8,0.3077,30.77
b217bae3c84d59dde71f,2024-01,17,11,13,0.7647,76.47
e50db74322430aa289b1,2023-09,24,5,5,0.2083,20.83
e50db74322430aa289b1,2023-10,44,11,27,0.6136,61.36
e50db74322430aa289b1,2023-11,3,2,2,0.6667,66.67
e50db74322430aa289b1,2024-01,51,28,47,0.9216,92.16
4388d48ebff4cf866ecd,2023-09,11,1,0,0.0,0.0
4388d48ebff4cf866ecd,2023-10,35,19,26,0.7429,74.29
4388d48ebff4cf866ecd,2023-11,13,4,7,0.5385,53.85
4388d48ebff4cf866ecd,2024-01,13,10,11,0.8462,84.62
cef765c4375252a6029b,2023-12,55,4,3,0.0545,5.45
cef765c4375252a6029b,2024-01,28,28,28,1.0,100.0
3ac65fbc295f5fbd2ff7,2024-01,89,38,39,0.4382,43.82
e73ae5f649c6f52b3fb1,2023-09,33,13,23,0.697,69.7
e73ae5f649c6f52b3fb1,2023-10,13,2,2,0.1538,15.38
e73ae5f649c6f52b3fb1,2023-11,21,10,17,0.8095,80.95
e73ae5f649c6f52b3fb1,2023-12,22,6,20,0.9091,90.91
e73ae5f649c6f52b3fb1,2024-01,29,9,28,0.9655,96.55
b57bc31cac59b3d26216,2023-09,392,38,237,0.6046,60.46
b57bc31cac59b3d26216,2023-10,75,10,51,0.68,68.0
b57bc31cac59b3d26216,2023-11,1,1,1,1.0,100.0
b57bc31cac59b3d26216,2024-01,1,1,1,1.0,100.0
132c90d4a027a4477ad0,2023-08,1,1,0,0.0,0.0
132c90d4a027a4477ad0,2023-10,54,7,9,0.1667,16.67
132c90d4a027a4477ad0,2023-11,32,13,17,0.5312,53.12
132c90d4a027a4477ad0,2024-01,20,18,18,0.9,90.0
33c123d08dc07edb50f9,2023-09,5,4,4,0.8,80.0
33c123d08dc07edb50f9,2023-10,11,6,4,0.3636,36.36
33c123d08dc07edb50f9,2023-11,12,10,11,0.9167,91.67
33c123d08dc07edb50f9,2023-12,1,1,1,1.0,100.0
33c123d08dc07edb50f9,2024-01,30,19,23,0.7667,76.67
9f447b50d5788f7b4d0a,2023-09,1,1,1,1.0,100.0
9f447b50d5788f7b4d0a,2023-10,39,7,10,0.2564,25.64
9f447b50d5788f7b4d0a,2023-11,15,11,12,0.8,80.0
9f447b50d5788f7b4d0a,2023-12,33,19,28,0.8485,84.85
9f447b50d5788f7b4d0a,2024-01,1,1,1,1.0,100.0
23f1f5d3d90e2890a423,2023-10,79,11,26,0.3291,32.91
23f1f5d3d90e2890a423,2023-11,20,7,13,0.65,65.0
23f1f5d3d90e2890a423,2023-12,95,20,77,0.8105,81.05
23f1f5d3d90e2890a423,2024-01,1,1,1,1.0,100.0
34aaaa47df8c4aa4d926,2023-09,17,2,0,0.0,0.0
34aaaa47df8c4aa4d926,2023-10,88,18,33,0.375,37.5
34aaaa47df8c4aa4d926,2023-11,21,6,8,0.381,38.1
34aaaa47df8c4aa4d926,2023-12,23,7,8,0.3478,34.78
34aaaa47df8c4aa4d926,2024-01,26,8,13,0.5,50.0
875704a45c0214c68eae,2023-10,95,28,55,0.5789,57.89
875704a45c0214c68eae,2023-12,50,11,45,0.9,90.0
c5c5e10586e94f96fe95,2023-08,13,3,3,0.2308,23.08
c5c5e10586e94f96fe95,2023-09,123,20,80,0.6504,65.04
c5c5e10586e94f96fe95,2023-10,38,15,24,0.6316,63.16
2a003b122e9500e465c4,2023-10,100,23,45,0.45,45.0
2a003b122e9500e465c4,2023-11,12,2,7,0.5833,58.33
2a003b122e9500e465c4,2023-12,15,14,14,0.9333,93.33
533bc4c6716035e694ac,2023-10,152,38,58,0.3816,38.16
533bc4c6716035e694ac,2023-11,1,1,1,1.0,100.0
a624e4f6e0a8f026cba9,2023-09,44,26,37,0.8409,84.09
a624e4f6e0a8f026cba9,2023-10,23,14,22,0.9565,95.65
a624e4f6e0a8f026cba9,2023-11,1,1,1,1.0,100.0
a624e4f6e0a8f026cba9,2023-12,3,3,2,0.6667,66.67
7509bbe0d23fe15928ba,2023-10,27,7,7,0.2593,25.93
7509bbe0d23fe15928ba,2023-11,24,9,11,0.4583,45.83
7509bbe0d23fe15928ba,2024-01,45,22,23,0.5111,51.11
eb93cedc17b4eac76750,2023-09,63,21,49,0.7778,77.78
eb93cedc17b4eac76750,2023-10,54,16,36,0.6667,66.67
eb93cedc17b4eac76750,2023-11,12,2,2,0.1667,16.67
eb93cedc17b4eac76750,2024-01,3,2,3,1.0,100.0
1feef8b4129f5bf21e67,2023-09,38,13,25,0.6579,65.79
1feef8b4129f5bf21e67,2023-10,56,23,48,0.8571,85.71
1feef8b4129f5bf21e67,2023-11,12,5,9,0.75,75.0
1feef8b4129f5bf21e67,2023-12,1,1,1,1.0,100.0
951d2aca1b8a1c336908,2023-08,70,14,39,0.5571,55.71
951d2aca1b8a1c336908,2023-09,102,26,57,0.5588,55.88
951d2aca1b8a1c336908,2023-10,3,3,3,1.0,100.0
49b95110a8c59f6b6c58,2023-09,25,6,6,0.24,24.0
49b95110a8c59f6b6c58,2023-10,105,27,52,0.4952,49.52
49b95110a8c59f6b6c58,2023-11,57,10,36,0.6316,63.16
49b95110a8c59f6b6c58,2023-12,1,1,1,1.0,100.0
b8c0c68e7f1220949deb,2023-10,27,17,25,0.9259,92.59
b8c0c68e7f1220949deb,2023-11,18,9,9,0.5,50.0
b8c0c68e7f1220949deb,2023-12,11,5,11,1.0,100.0
b8c0c68e7f1220949deb,2024-01,16,9,15,0.9375,93.75
451b0095938a3c54efc4,2023-10,27,19,21,0.7778,77.78
451b0095938a3c54efc4,2023-11,62,19,35,0.5645,56.45
451b0095938a3c54efc4,2023-12,1,1,1,1.0,100.0
e4c80506c14da4ad563d,2023-09,6,4,5,0.8333,83.33
e4c80506c14da4ad563d,2023-10,50,16,32,0.64,64.0
e4c80506c14da4ad563d,2023-11,28,7,19,0.6786,67.86
e4c80506c14da4ad563d,2023-12,25,11,17,0.68,68.0
25019b8f1c3ac537894b,2023-10,26,16,19,0.7308,73.08
25019b8f1c3ac537894b,2023-11,19,7,15,0.7895,78.95
25019b8f1c3ac537894b,2023-12,46,15,31,0.6739,67.39
4884f3bdc068ef01e042,2023-10,140,19,75,0.5357,53.57
4884f3bdc068ef01e042,2023-11,104,15,58,0.5577,55.77
4884f3bdc068ef01e042,2024-01,23,7,21,0.913,91.3
b43532c7a35b6aedd478,2023-10,15,8,11,0.7333,73.33
b43532c7a35b6aedd478,2023-11,12,7,11,0.9167,91.67
b43532c7a35b6aedd478,2024-01,24,23,23,0.9583,95.83
f9c641e9c05c243a751e,2023-10,47,6,11,0.234,23.4
f9c641e9c05c243a751e,2023-12,39,3,21,0.5385,53.85
f9c641e9c05c243a751e,2024-01,49,28,31,0.6327,63.27
960bf72352d4f58ad083,2023-10,100,22,29,0.29,29.0
960bf72352d4f58ad083,2023-11,2,1,0,0.0,0.0
960bf72352d4f58ad083,2023-12,29,17,22,0.7586,75.86
0557b1363a5092b5811f,2023-10,340,38,115,0.3382,33.82
0557b1363a5092b5811f,2023-11,8,1,5,0.625,62.5
091554ffa26fc9b17c36,2023-10,18,14,16,0.8889,88.89
091554ffa26fc9b17c36,2023-11,11,6,11,1.0,100.0
091554ffa26fc9b17c36,2023-12,14,5,14,1.0,100.0
091554ffa26fc9b17c36,2024-01,20,16,18,0.9,90.0
d7ad1a5f3ab7d6237f8e,2023-10,180,22,75,0.4167,41.67
d7ad1a5f3ab7d6237f8e,2023-11,93,19,34,0.3656,36.56
e4d6737b176e6ca5ef06,2023-09,133,29,51,0.3835,38.35
e4d6737b176e6ca5ef06,2023-10,18,9,8,0.4444,44.44
e4d6737b176e6ca5ef06,2023-11,1,1,0,0.0,0.0
e4d6737b176e6ca5ef06,2023-12,1,1,0,0.0,0.0
e4d6737b176e6ca5ef06,2024-01,1,1,1,1.0,100.0
5914db0d4427b322e8af,2023-09,3,3,2,0.6667,66.67
5914db0d4427b322e8af,2023-10,48,16,30,0.625,62.5
5914db0d4427b322e8af,2023-11,8,3,4,0.5,50.0
6314d7cbc465e29f357c,2023-09,34,6,15,0.4412,44.12
6314d7cbc465e29f357c,2023-10,8,5,8,1.0,100.0
6314d7cbc465e29f357c,2023-11,17,4,4,0.2353,23.53
6314d7cbc465e29f357c,2023-12,9,2,2,0.2222,22.22
6314d7cbc465e29f357c,2024-01,26,22,24,0.9231,92.31
d2cb0d0da17471ee23a9,2023-10,12,3,4,0.3333,33.33
d2cb0d0da17471ee23a9,2023-12,40,12,10,0.25,25.0
d2cb0d0da17471ee23a9,2024-01,100,26,27,0.27,27.0
75dcc10ba89fd0c25d50,2023-09,60,18,39,0.65,65.0
75dcc10ba89fd0c25d50,2023-10,74,15,62,0.8378,83.78
75dcc10ba89fd0c25d50,2023-11,16,3,11,0.6875,68.75
75dcc10ba89fd0c25d50,2023-12,2,1,0,0.0,0.0
75dcc10ba89fd0c25d50,2024-01,7,4,4,0.5714,57.14
98be3476791a8df7e937,2023-09,16,1,1,0.0625,6.25
98be3476791a8df7e937,2023-10,136,18,62,0.4559,45.59
98be3476791a8df7e937,2023-11,32,7,14,0.4375,43.75
98be3476791a8df7e937,2023-12,34,14,28,0.8235,82.35
29172d2e39ca0d890848,2023-09,3,1,2,0.6667,66.67
29172d2e39ca0d890848,2023-10,30,16,25,0.8333,83.33
29172d2e39ca0d890848,2023-11,22,13,20,0.9091,90.91
29172d2e39ca0d890848,2023-12,32,10,32,1.0,100.0
b083663157e08e36d335,2023-09,15,12,13,0.8667,86.67
b083663157e08e36d335,2023-10,15,7,7,0.4667,46.67
b083663157e08e36d335,2023-11,3,3,3,1.0,100.0
b083663157e08e36d335,2023-12,6,4,6,1.0,100.0
b083663157e08e36d335,2024-01,14,12,12,0.8571,85.71
48ad93c227abfa9542aa,2023-10,76,9,22,0.2895,28.95
48ad93c227abfa9542aa,2023-11,29,7,27,0.931,93.1
48ad93c227abfa9542aa,2023-12,37,23,35,0.9459,94.59
3ab864e1e692786fefd2,2023-10,29,8,9,0.3103,31.03
3ab864e1e692786fefd2,2023-11,28,9,15,0.5357,53.57
3ab864e1e692786fefd2,2023-12,17,6,6,0.3529,35.29
3ab864e1e692786fefd2,2024-01,16,15,15,0.9375,93.75
3b6f3bb370f3107e257d,2023-08,13,6,5,0.3846,38.46
3b6f3bb370f3107e257d,2023-09,3,1,1,0.3333,33.33
3b6f3bb370f3107e257d,2023-10,20,20,20,1.0,100.0
3b6f3bb370f3107e257d,2023-12,14,12,12,0.8571,85.71
a12c27630a75f6a4a64a,2024-01,165,38,83,0.503,50.3
hq2dy5tjgczdmkvq0l2d,2023-10,14,14,14,1.0,100.0
hq2dy5tjgczdmkvq0l2d,2023-11,20,19,19,0.95,95.0
hq2dy5tjgczdmkvq0l2d,2023-12,9,8,9,1.0,100.0
4a0890c15c26984c191f,2023-10,30,4,7,0.2333,23.33
4a0890c15c26984c191f,2023-11,35,13,24,0.6857,68.57
4a0890c15c26984c191f,2023-12,43,10,17,0.3953,39.53
4a0890c15c26984c191f,2024-01,42,20,31,0.7381,73.81
a0b36e07079573966740,2023-10,4,3,3,0.75,75.0
a0b36e07079573966740,2023-11,46,35,40,0.8696,86.96
852687af72e9ee38fb42,2023-09,17,13,14,0.8235,82.35
852687af72e9ee38fb42,2023-10,32,25,32,1.0,100.0
9723ceb0cf2dca42c118,2023-09,108,17,30,0.2778,27.78
9723ceb0cf2dca42c118,2023-10,11,1,0,0.0,0.0
9723ceb0cf2dca42c118,2023-11,42,22,22,0.5238,52.38
bd657014cfd3fe7a8fe2,2023-08,14,11,14,1.0,100.0
bd657014cfd3fe7a8fe2,2023-09,71,27,68,0.9577,95.77
2xk6toebmkxdw8f2bypd,2023-09,10,5,5,0.5,50.0
2xk6toebmkxdw8f2bypd,2023-12,56,33,40,0.7143,71.43
02068067a434adb6556a,2023-09,4,1,0,0.0,0.0
3531c5f9d520759ba697,2023-08,1,1,1,1.0,100.0
3531c5f9d520759ba697,2023-09,167,37,116,0.6946,69.46
3531c5f9d520759ba697,2023-10,3,2,3,1.0,100.0
3531c5f9d520759ba697,2023-12,3,1,3,1.0,100.0
037a76bc8e6bf5fe1fc0,2024-01,39,38,38,0.9744,97.44
c08165d73ae49215c391,2023-10,1,1,1,1.0,100.0
c08165d73ae49215c391,2023-11,115,24,60,0.5217,52.17
c08165d73ae49215c391,2023-12,23,8,13,0.5652,56.52
c08165d73ae49215c391,2024-01,6,5,6,1.0,100.0
84146496b8d6256d6982,2023-11,7,5,5,0.7143,71.43
84146496b8d6256d6982,2023-12,12,6,9,0.75,75.0
84146496b8d6256d6982,2024-01,29,27,27,0.931,93.1
